business_id,review,star
5HGQHjavoTgcKHFa-x7r8A,work rotunda building go village tavern lunch occassionally food okay nothing spectacular nothing awful guess say average last time went crab cake sandwich sort bland soggy time ordered salad also average service good always seems busy lunchtime patio nice drink want hang friends village tavern terrible place would first choice dining,2
3WRvQJS9GIBubGxbHMzX2g,great service even better food received greatest service gentlemen lady line addressed first name name tag helped young lady offered fresh meat coming back awesome,5
41WfL6MGTAXYgRQfNT3dyA,worst place grab late dinner showed around grab last minute dinner knowing closed nobody even cared assist tell closed register tell something instead wait half staff sits butts trash cans acknowledge guest show respect,1
9wS_BQBh9VGEb0645XBrhA,great mexican food clean establishment wonderful friendly service place choice great mexican food family loved much ate less hours tried different food make sure something may like better food service good night tell everyone know place deserve advertising stars,5
bsauQzwixetBDjA7SqUlVA,great place eat good service top restaurants eat az last years kim great sever ask like great service take friends iowa eat come visit family complaints,5
9njwmO6YzhaQB3-htNMFYQ,great food got great service oklahoma kid welcome arizona lucky moved great great attitude,5
Q0EZmATxDphzRMszNV2LVg,great lunch option variety options deal waiter complaint periodically phase lot great lunch sandwiches end reverting back meatball sandwich recent one phased braised beef another one forgot name,4
426RL7G7oTyu-f8jFxVRJQ,chipotle sure thing location good getting long line people moved line quickly ton seating lot customers getting orders anyway,4
dF11zSNDXbq6DBchUvqgZQ,fan chipotle food quality high feel like going fast food burger fries binge even though still fills particular location little slow one scottsdale fashion square much faster nitpicky thing like tables basically next small gap neither things change fact great lunch option,4
XMNdO9lFw3lSPO4gCH_qvQ,great evening last night tender bar kitchen food terrific loved shrimp grits enjoyed couple great drinks learned bit mixology along way deepest thanks jeff marie craig making evening fun memorable see corner soon linda,5
GuE8Kv_8HJ7T4npslMJcFA,want love restaurant italian food great service excellent borgo antico needs fixes make want return lovely location would worth investing textile baffles soft wall panels furnishings improve acoustics converse really loud voices overcome noise echoing around space happy food nicely prepared fairly priced wine list ambitious many wines moderately priced wine options reasonable price range would appreciated,3
x7WmDyWVYUy4sPfT69nk5w,yelp stated closed saturday night open total college bar bother waiting line make look busy lame floor smelled like vomit liquor cheap perfume entertaining would go unless trying pick trashed white girls think twerk,2
frCxZS7lPhEnQRJ3UY6m7A,quite time went lunch monday amazing chicken mole quesa tasted great enough lunch dinner night also salad really good go back often,5
CYWRPE-1IHPBb-zfFO6KRg,good went lunch large crowd work ordered herbed chicken focaccia sandwich sweet potato tots side ate amazing tots salad know would included room husband split sandwich dinner basically got three meals one menu item service little slow said large work group said lunches good definitely go,4
PVTfzxu7of57zo1jZwEzkg,visited fez times plan put regular rotation moved back phx tasty inventive food good service really nice atmosphere,4
OgJ0KxwJcJ9R5bUK0ixCbg,kinda hate place central ave signage find central light rail train going could door front entering parking lot fine suburbs went sunday morning meet friends coffee chat small crowded place long line coffee pastry meh loud musician could chat easily tried another time bother,1
iIjVO7cLD1UEmIO7G05Ujw,dining rosita place since probably favorite mexican restaurant overall love green corn tamales red sauce green sauce chili relleno wait staff often waitresses served mariachis insanely large glass iced tea atmosphere think rosita place real deal healthy food may particularly inventive food done well friendly environment,5
2DUdvdQE8FOxCHHp59HHzw,yes please place seriously great sandwiches yummy cookies fresh tasty salads pleasant prompt counter service china mist iced tea could want went lunch monday returned saturday beau could enjoy joint recommend give try neighborhood,5
-Ht7HiGBox8lS1Y8IPjO8g,love switch great food really great staff except amy avoid favorite food caesar mac cheese chicken pops amazing appetizer divine fries onion rings killer burgers brunch heaven switch french toast fig blueberry syrup epic,5
Hr5h_LG9TMBLlFz_Oici0A,ordered salad socal love okay head butter lettuce maybe half tomato avocado little ripe sprouts small piece chicken tough ask steak knife croutons place give piece regular italian bread seven people ordered pasta bread scoop sauce nope ca get place order bruschetta flat bread ca get piece freaking italian bread,2
Ap17p-tA4Ipzy1s35DfCfg,far dinner costing plus six days without car valet parked car cook backed car assuming car insurance since provided insurance info two weeks repair estimate manager says pay corporate says fast looks like may paying food okay staying away joint,1
0FOON_PNvG0ZxIZh6Jcv2A,guess might biased used work applebee whatever still like place tell fact everything prepackaged warmed nearly everything made fresh act like know fact watched cooks prepare food daily many times could probably said yea greatest food world definitely food delicious though like boneless wings oriental chicken salad items expect establishment cut lunch specials menu soup salad sucks maybe bring back pick pair someday location always good go want relax except fridays saturday nights also saturday night karaoke go risk probably suffer tons older folks singing bad country music happy hour pretty good drinks select appetizers monday friday drinks saturday sunday ca go wrong totally dead late night great time go know chain like location particular busy everyone pretty friendly,3
KGB3aU5Q_xIDpvcHNq32wQ,place new amazing decor definitely trendy must see food awesome portions quite generous staff nice friendly definitely coming back,5
1RECFIhw6tdiP4l3smu6Kw,bottomless mimosas little champange spent dollars orange juice,2
uUKkVTCN5_qzNo1YVXMnZA,great place family usually demending breakfast dissappointed egg sandwich tacos orange juice espresso coffee everything fresh tasty good peaceful atmosphere warmly recommend place forget take look cycling shop next door damien nj,5
AUl6myFhTAbEqt0GMdKHiw,went chipotle saturday around took min reach front line location past experienced faster service however visit frustrating obviously issues going afternoon seemed short staffed major pos cash register issues feeling got staff unpleasant people working dead stares faces without ounce urgency line wrapping around front door manager sort came back roll trash outside saw line took trash back proceeded help thought would make service faster simply washed hands stirred food around filled one container something pushed line noticed issues cash register well get food almost done eating see employees walk front door start shift one roaming around break go figure lastly line order chips guacamole burrito bowl looked guacamole disgusted literally brown looked like sitting since opened possibly night definitely visiting location stick location sahara fort apache top everything,1
LelAlfuj5oVRF9CQdWLsNQ,happy hour happy awesome server super warm feeling new fav spot caesar salad asparagus korean tacos,5
g6AFW-zY0wDvBl9U82g4zg,delicious latte truly impressed break bank difficult find tucked back medical building worth search tables seem busy weekends table facing calming sun beaming across laptop exactly comfy lounge style coffee shop clean stylish service friendly attentive definitely back,4
Orgm9nmcClxnAUva4nOKyA,referring brunch used come delicious sunday brunch around recently went back extremely disappointed quality food also buffet spatulas caked food staff working buffet point simply relying reputation past pack people definitely wo back try boiler house instead,2
jxqphEthcJh4jckMZYZIdg,always stop lunch tasty food sometimes back beer late afternoon,5
xI8GXDAdJcPX5dIP0acBvw,heard lot place decided try take reservations ridiculous even getting early sunday helpful sat large table people got party us server seemed ditzy took forever bring check even though busy food overpriced close anything special think returning anytime soon,2
rb9B9v8TJk-sjpJe3BbkBQ,hate make negative comment since weekly regular come rubio nearly every tuesday generally enjoy fish taco since monday thought would simply get bean cheese burrito good decision worst ever could eat lot first little room temp cheese little cooler melted even warm temperature made burrito fall rating good worse even earn rank really bad moisture somehow escaped within make outside wet soggy sorry rubio make post like place sure least hope anomaly sign things come,3
QoKn3zRpDrBj3hCPYGDCSA,bad food one dimensional unless really want average chicken tortilla,3
N0l-6kdgRXEskiGw3ab05A,went groupon offer buy one get one free combo order never much trouble using coupon manager staff kind enough let us use offer even tho wanted order veggie burger instead meat burger got charged drinks included combo offer whatever like food,2
2CWnWhzMBBuj-wdZ6p78Fw,food pretty good days always like crab cake sand hit miss,3
Md6895ZtS3FA8a0pUaH6nw,place still delicious breakfast runs little slow steak eggs worth waiter super friendly downfall longer hours hour place burger restaurant leave hotel enter strip,4
gHq85iAANw1eIOVzkzRrpg,first time ordered blt bacon like rubber bread wad hard rock waiter never checked back dropping meal manager javier great offered remake time wait,1
lv5Bnqlt93NnvNJ2oNcQ8Q,excited try restaurant need real mexican food las vegas finally able go last night disappointed sat table took mins waitress come drink order another girl come bring us chips salsa brought us basket chip crumbs waitress came back drink order asked could bring us chips could try salsa brought us crumbs disappointing need chips salsa mexican restaurant ok comes food much select menu tried cheese enchiladas really ca mess well bring something looks like corn tortilla topped salsa gross beans plate looked like scraped baby diaper thing could eat rice cooked way friend complain much pollo delmar would recommend pricey meal needless say disappointed would recommend place reason gave cause order write review save money cook home,1
qxVcSWGKyH3HkkHV8NinDA,new mean improved disappointing liked old better margaritas par common salty least eight years daughter turned wanted find liked place much embarrassing nothing like salsa hell used amazing hot salsa free back long señorita,2
WBt2pa7k_K2LKW2OJuXG9Q,best breakfast town organic farm fresh eggs local chicken apple sausage delicious unsweetened peach ice tea mere beautifully elegant yet unpretentious place debbie friendly efficient patio service could better encouraged return days row visiting scottsdale week charming gem looks like laguna beach charging food birds freak eat inside quaint many gf options outstanding coffee bitterness,5
p-qvtajJfi19y3Oz-pa9_A,would give place less one star went today lunch waited drive mins finally get back work chicken burnt tortilla hard rock went garbage would go,1
Ava9H-t4scVmP7u_onh7pg,service good date thought quite pricey two dollar signs tell entrees dollars try tuna osso bucco sides entrée entrée loaf hard assed bread honey butter came food lion veggies offered except rice dishes laid upon food ok nothing exceptional building beautiful staff great wo rolling back,2
ZMgBp4XmiEHYAuXKbe1hUw,great service nice place dani great job helping pick right burger thanks dani,5
7EZ4Eu7YJ1ltRCC5jXFJrQ,friend lunch buffet since two free buffet vouchers included room package however would eat even get another free buffet offer choices tasted ribs dry collard green tasted weird little fly sweet shrimp sushi enjoying meal appeptizing normally dessert section favorite dessert selection okay spend buffet harrah much better deal buffet tastes much better,2
Egxy2sU_EcB_zcn1VBayZw,extremely poor service came waited minutes waitress attend us drinks ordered right away minutes waiting still meals asked salad two lettuce wrapped burgers ready waitress said worker kitchen left emotionally minutes later waited food finally arrived missing side broccoli got couple minutes later ordered zucchini fries still waiting fries minutes,1
9d0OggD2_SleuHmHwPExdA,place amazing amazing hot dogs different kinds also german dogs plus coke glass bottles excellent touch dinner highly recommend,5
74C1z6cqEdvJVgETTcEodw,honestly best overall dining experience las vegas great ones chris zadie portofino gm fantastic went way explaining restaurant menu ingredients passion restaurant food obvious contagious rest staff service truly cut diners encouraged sample multiple items menu dishes ordered full half orders pasta made fresh cooked order pasta good outside italy truly excellent experience kudos chris staff,5
2SfSzEd3B7WimeZac23zhg,review long overdue place point every single time dine hospitality food stars food always amazing everything leone special pasta sandwiches pizza delicious desserts staff always accommodating goes beyond every visit one person makes place lior manager always helping team talks everyone truly cares patrons wonderful mother day today team made experience special memorable thank lior staff making everyone dines always feel like love guys,5
VfFHPsPtTW4Mgx0eHDyJiQ,thing amazing place server cayla super informed super nice told us new menu options coming soon unfortunately chicken sandwiches steak salads suggestions fault food inconsistent boring save money eat also management cayla boss,2
E_eIph8IT10Uo06ZdWwoUw,confusing checks table demanded see ids everyone table prepare pay leave considering price beers food nothing unique place come one thing mix order another carded twice make mistake also misters run even nights hot absolutely drench tables everyone sitting multiple requests workers unable find single towel dry table,2
ydqbNz2sHENV9XOElwyAYA,last weeks wondering restaurant based seemingly always full parking lot curious perused website impressed claim flavorful spice left intrigued see conundrum true beautiful evening decided sit outside however walking restaurant felt quaintness vibe liked simplicity decorations bar earth pretty sure saw norm sitting corner charming outside patio area comes equipped standing heat lamps sun set behind us still felt comfortable fact patio also faced inside shopping area nice notice busy traffic frank lloyd wright service prompt noticed glass tea water never allowed reach empty fact asked grab glass surprised find half way gone serve chips salsa peruse menu chips tasty extra salt needed salsa hand okay found later meal salsa caliente would highly suggest spicy anyone could handle flavor mild salsa tuesday taco day good deal lookout choice two tacos variety fillings taste bud tried stacked enchiladas smothered christmas style sauces red green chile carne adovada cheese corn tortillas topped perfectly easy fried egg delicious pork tender flavorful pretty sure licking plate make sure miss anything preferred green chile sauce sure way go like getting christmas style way also say enough rice flavorful exciting rice ever gotten restaurant gone days ignoring boring rice beans definitely make sure try happy hours offering dollar beers seemed good variety choose also suggest checking website every day something different going true blue night fresh catch friday name couple definitely checking blackboard specials perhaps stumble couple margaritas well hoping find spice flavor boasted left completely satisfied great place hang practically occasion without leaving pocketbook empty parking lot full wondered restaurant packed happy customers,4
uh7DUWtPoZkuEE05fghJ_w,great dinner loved decor dozen east west oysters french onion soup dumplings tomato soup dumplings favorite far basil pesto ravioli everything beautifully displayed drinks awesome also,5
Rd11Bosr8JkfoUhZLzpuxg,absolutely wonderful one best meals went anniversary thanksgiving started caesar salad filet south african lobster tail die eat maine lobster quite regularly even compare sides split lobster mac cheese sweet corn bacon highly recommend chuck bunting waiter made sure everything perfect great,5
m2zASwlOL2vecCKHfmGAnQ,ate lunch salad chicken strawberries mango mixed greens thought bit small entree skimped chicken strawberries mango also much finishing salt added could eaten good atmosphere though,3
UTXNr62dGSK-tet8OeXUcQ,best cuban sandwich ever tasted draft beer selection second none great staff atmosphere ate bar interaction bartenders made night,5
pBFewLcdLnf1XwPTE4jtyQ,nice little spot friendly staff good music great pizza rustica pepperoni pizza really friggin good also tiramisu dessert absolutely decadent food fantastic hands,5
w0ArxcJ0XsyK1ZwrIf3gpA,stopped night check place bartender jake friendly suggested pizza great certainly return,5
7Ny2GHLw8xl_kXfhfrvh5w,great food attentive service mushroom ravioli die talapia tasty highly recommend restaurant,4
Hr5h_LG9TMBLlFz_Oici0A,love caffe boa menu diverse choices vegans vegetarians meat lovers family welcome grandkids healthy food choices staff friendly helpful courteous especially love kasey jess great place brunch lunch family friends special dinner definitely recommend,5
bpRo8L8dkhgbJhdIKa9mwA,loved everything g place cocktails delilah seafood platter awesome vibe alone place alive looking somewhere quiet place since plays non stop hip hop old school rap,5
TVbVii4EUQt9DG7y698zIw,save money go somewhere else go jean philippe instead javier hotel place overpriced gross food,2
E9b73ETPw0VYUJ2_YSJJdQ,place absolutely fantastic mother went girls night everything service food amazing served well felt welcomed staff delicious grilled vegetable goat cheese baked phyllo pastry filled goat cheese topped grilled zucchini eggplant sweet pepper shared scrumptious pizzas ended meal nutella pizza amazing night would definitely go,5
BORPULADzZV6_LJZzcsywQ,happened stumble place last day vegas really wish think ever sorry excuse food life menu pretty common simple stuff burgers salads sandwiches aps boyfriend got signature burger got quesadilla inedible burger dry bacon tasteless cardboard even fries unseasoned quesadilla hard crisp tortilla unrecognizable meat even asked ranch hot sauce unable eat food please ever come pbr skip food take shot ride bull see much better eating establishments las vegas,1
Cr4ipI-tr-R8Q0NilkWNkA,boyfriend chose mix year anniversary dinner could hoped delano hotel stunning first time seeing take scenic elevator ride restaurant restaurant gorgeous dark sexy lounge entrance walked large clean kitchen magic happens dining room large modern sat patio omg view unreal see end side luxor entire lit vegas strip romantic table las vegas sitting rest experience matched beauty view staff friendly knowledgeable giving us great recommendations really making us feel special borabora cocktail takes tastebuds vacation tasting menu wine pairings food wine paired wonderfully vegetable salad delicious light gnocchi light fluffy perfect little potato pillows bison boyfriend got filet cuts meat cooked perfection tasted good components plate brought pre dessert martini glass little sip coconut heaven housemade sorbets must got exotic sorbet perfect finish amazing meal thank much mix making year anniversary special unforgettable,5
C2yaxqgm99TX8uTFpManKA,perfect husband got married vegas weeks ago welcome party la salsa cantina awesome spectacular job nice extremely accomodating even dj use yameel terrific waiters top everything done beer fresh one hand best whenever make back vegas visiting stars way thanks,5
fWiwY1bW-BxA-Vzm6lDalA,visit either chipotle one mooresville week eating chipotle many years far worst run restuarant within last months ice tea machine working least week couple weeks ago ice accomodation took week fix also make smallest burrito chipotle us many disappointing go drive longer mooresville worth ever runs location needs wake,1
uwpPniaFEVkK5T_PWdQZ0A,challah french toast paired turkey bacon pretty awesome breakfast thoroughly enjoyed however felt staff lacking service nice prompt would disappear quite time know people called one plan stay awhile food good though,4
JsCKeWHA8n_5mFQ3F6t4UA,dinner shot show fabulous lupita seated us friendly sweet karl took care us chips big warm salsa delicious roasted veggie fajitas best ever fresh broccoli mushrooms peppers zucchini cherry tomatoes onions yummy marinade served spicy guacamole pico beans rice cilantro rice really tasty husband chili relleno chicken enchilada tamale chose black beans mexican rice good liked cilantro rice refried beans best portions big left stuffed absolutely great place nice casual need reservation price right even decent tip less,5
-FtngCwHCD2tRlH8jpj_Ag,came dinner shortly location opened ordered chicken waffles husband ordered one massive burgers delicious never seen portions large definitely coming back try breakfast soon,4
y5KAK-uNq1M-cOuqLq2t1g,think find better pie marie callender coconut cream picked quite often location staff always friendly pie always delicious fresh,5
WBt2pa7k_K2LKW2OJuXG9Q,lunch truly enjoyed salads quesadillas ambiance fantastic like sitting quaint cottage outdoor porch seating certainly gem midst big restaurants,5
DFeEJf8h04q3KwRVWUsoMQ,visited dave busters homestead pa last night waitress mixed credit cards gave brothers credit card someone else charged already incorrectly brother walk around find waitress never apologized gm extremely rude refused give brother original receipt back saying thrown nothing remedy situation ignored us rest visit even refill spending plus games never go back whatever happened customer always right horrible service,1
C9ImzBi5fn742ZcAYDww2A,great food great service coming back leave vegas iced mocha yum waffle platter french toast platter also yummy filling give fresh whip cream sweet butter warm maple syrup melts mouth want try something strip check place server amber friendly fast pushy made experience much better,5
qDytVoviN3cymXvJShqGWQ,craving chicken crave canes love manager staff go broncos thanks always making us feel welcome yummy food love sweet tea,5
wjLgM9Ybe5shoUPRrGMmsQ,coming years food always good thats good ends often items horrible service food always takes forever regardless many people restaurant ca even avoid house issues ordering still takes forever almost always get order wrong,2
Voeq7aGDmCGMjE_SQiHwRA,always always good tacos delicious nice variety service always quick friendly food comes fast fast delicious food city seems almost impossible bakersfield drinks delicious strong complaint small always packed,4
i2YFMkIMqstA9GxUkcigYw,came yelp reviews really enjoyed meal taco combos way much food carnitas really flavorful much ambience tasty food made,4
VVeEiDBnfekolbs8FzAD7w,pleased experience eating fuego nancy attentive wife shredded beef cheese crisp meat full flavor juicy crispy tortilla right amount cheese hot excellent salsa nancy made whole visit pleasant thank fuego nancy excellent food service back,5
7EZ4Eu7YJ1ltRCC5jXFJrQ,ate breakfast buffet great selection food especially enjoyed two children restaurant clean comfortable waiting staff friendly helpful buffet nothing special reasonably priced pleasant enough breakfast special deal much champagne like breakfast monday friday,3
3hmoQIAUaYF9u_QaxfjwwQ,staff always friendly provide great service good fries happy hour deals,4
6Wc5DPXGudcNi2XK7QfQtA,best texmex valley chips salsa home made probably best ever eaten shrimp tacos delicious staff friendly earth ate downtown give try,5
mlCDsdVFuZvRGrJTfQ6amw,food good expected reviews service terrible monday afternoon restaurant half empty,3
R_ZlcX46pPdjhjmfd043LA,amazing food drinks view really really come experience best,5
olmCDBoMF-EhN8U2livBSg,partner came cake testing tonight great experience samples delicious pricing selections amazing cost exactly anticipated since reviewed prices online highly recommended,5
X33BIVfxrbNa5l_53w2FpQ,completely dismayed ineptitude service simple order chicken club includes bacon tots drink plus side bacon dog ends sandwich bacon food preparer smart enough figure happened would brushed honest mistake happened numerous times despite explaining problem person manning window,1
7sPNbCx7vGAaH7SbNPZ6oA,went pretty slow weekday night food amazing ramen menu well regular menu variety options offered perfect ordered tonkatsu ramen flavor good noodles cooked also custom burger duck buns french fr,3
fAlKTsfsUF6A5iujEI2Z1w,girlfriend found place yelp eat advertised restaurant open however cab fare get douche behind bar rudely told us chose particular night clean kitchen make sure u call first seems reviews said thing obviously close clean thing somewhat often,1
xfzDtGxx6B4a27RAyah69w,seems like place gotten majority negative reviews recently ordered teriyaki chicken dish middle pieces literally raw show waiter agrees takes whole dish back comes back sometime later dish chicken cooked raw chicken sitting bed cabbage n chicken put used plate unbelievable otherwise none dishes great ordered popcorn lobster roll almost roll would fair price actually gotten lobster however got nasty crawfish bites fried overall rating negative stars,1
cTJjTKz2huGZ-ElScC2pSw,best pastrami reuben sandwich ever happy hour also great drink menu urban cool place,4
4GXII-GU7S0ZyU6ElkhscQ,reading reviews hotel seems like lot people similar worst experience adding review hopes whoever owns place please read reviews see pictures posted possibly make changes room barely livable condition get cheapest near strip however hotel charge clients resort fee different rooms one barely everything floor bathroom bed absolutely disgusting belive even power price unkempt hotel post pics please look pics yelp first room finally get bed peel covers coffee tucked sheets whoever actually proving maid job changing g sheets next second room door balcony would close loud n cold third room plain disgusting bed bugs one beds bathroom worse gas station bathroom shower tub beyond dirty last resort anyone stay price fits get resort fee stay away,1
dxeu5YQIzw0jOp1cSVkimg,tried place pretty late night ordered variety different dishes nothing great pork ramen flavorless kimchee fried rice average beef carpaccio good either would rate restaurant less stars food quality taste thing positive restaurant open late variety dishes offer big nothing bad nothing great fair yet dishes offered good,3
lpYFsXFrojiBZ1kbWR2lZw,average bar food pork poutine really good rest food ordered salads club sandwich average,3
GZONBn0K1yp2aaD-l8debQ,finally tried b b burger day despite star rating yelp definitely recommend anyone waste money spot got drive thru burger ok barely burger big distinctive taste ordered side fries another understandable cause fries came much salt could even eat fry waitress came n asked touched fries n told way much salt reply sorry picked left never offer new batch refund tax n tip cheapest burger fries drink worth better next door grand lux cafe,1
JDZ6_yycNQFTpUZzLIKHUg,food decent however service absolute worst service ever vegas employees clients took bring diet coke also bartenders made drinks sat counter min ask manager would anyone mind bringing us drinks melting exaggeration employees customers bartenders made drinks one could walk drinks table terrible experience bill get margarita cadillac style charge margarita add cadillac definite first overall priced food decent lack service prices place kind joke explains servers really serve customers,1
bBxctA7YVbZgpExmsVK7tg,loved drinks food place ordered crab beignets cheese plate beignets amazing cheese plate generous portion mixed cheeses fruit nuts ambiance place nice,5
pTZ4u-sEQr-yHq2Cl4EMEw,great dinner friday night valentine day love respect restaurant force pre fixed menu offered one along normal menu says lot think foodies know pre set menus usually great everything amazing bottle cristal overpriced fair high end restaurant bottle ordered spanish octopus best ever recommend dish anyone would even try octopus also filet flat iron steak dishes cooked perfectly overall one best places eat n drinks scottsdale,5
L192hPeosT4Z1qRO8jQbfQ,food yardhouse always good today pastrami burger everything perfect fried egg top ca give stars service always average,3
YV5eUoHCsE3RUVGP8qL3Jw,first people friendly second found moldy jalapeño sandwich gross,1
-FrgepJj0h-OWU1CupUrOQ,overwhelmed variety offerred menu food quality excellent turkey ruben expected standard lunchmeat turkey meat sandwich like freshly carved thanksgiving bird nice variety beer nice atmosphere full nostolgia service excellent driving miles fountain hills today eat phil,5
HkbNItNrnXlNo59M0YyoMg,loco far one best bars come tempe guys gals great another great point looking go spring training game mid summer game perfect location floor ceiling windows patio enjoy az sun always feel like outside without heat sweet tacos,5
QuybD_bJcAB2CHcpTfREYg,yay detroit coney grill listens customers sliced beets greek salads great service great food,5
mDR12Hafvr84ctpsV6YLag,great place staff welcoming rare see nowadays first time tried many things menu far great say keep coming back service nice come place feel appreciated everyone smile face greeted owner held doors open everyone great vibe overall thing crazy ceiling fans hot vegas felt bit warm inside thought dust might collecting fans flying around unpleasant needless say back thank great customer service,5
ePuf-SdhVzNojTRRlu8J6w,really hope owner find good help live area times service good first time left waiting minutes service second trip bartender really complacent rude third trip great really good time met ben knix fourth trip today understaffed bartender keeps forgetting orders remember ordered keep seeing people come leave sitting one noticing people keep getting orders go tired waiting place really nice really like view location building nice great selection beer music good please add staff staff staff good place could get service,2
P3ufH0wm0jvulnrinDpaAA,typically enjoy vices location bee cold wings good today terrible know sunday busy know even busier cards play home day cards home would servers spend much time congregating hostess area day servers standing hostess area talking looking area right servers standing talking instead working busy location get crap together get work manager nonexistent even heard servers taking negatively,2
sZMliOne4mADZ2-CqeanZg,boyfriend go almost every sunday brunch love roast beef benito amazing spicy holidaise sauce yummers,4
GqSA5t_OD1uxDZMwVLpoXA,love place tapas favourite style eating much interactive fun atmosphere live food amazing plus great service also love sit place facing kitchen forget exact name burger amazing beet salad try everything long dinner back next time bummer bathroom lights know may style going like dark spooky,4
i--dxuKd_6Dx7mwgQ5nl-g,ok seriously eaten often enough review still stand service slow must anomaly initial times went takes forever place order even get started taking credit card bill changed overall score different reasons food give improvement last review service give ugly please get ventilation feel sorry workers poor little lungs actually step get fresh air although sadly back definitely summer sangria drankssssss saying,3
_JO4bxQ9hRX-42XFMlpyKA,yelp please allow give stars place absolutely disgusting feel terrible suggested going lazy go hwy demetres ordered crepe ice cream never seen crepe thick hard even eat crepe ate icecream crepe looked like dead skin sorry may sound disgusting imagine eating steam milk flavour shot way sweet cakes decent give go unless want eat dead skin plate,1
J6qWt6XIUmIGFHX5rQJA-w,amazing eggs benedict inside decor interesting please prepared bathroom cool stuff line long two people easier get,4
6tSvz_21BMo3a4GaItwa0g,sushi good even run mill salmon tasty highly suggest garlic tuna chefs fast take care especially sit bar good strip sushi option far split fare cab strip cheap admittedly probably hard get one coming back weekends though would definitely come,5
JOoblYsQjFT-47tkt6om0A,ok break good quiet drink alone date good catch friend break spot pre going meeting spot low vibe good group birthdays group friends meeting spot type group outing matter hard pounding shot games anyone looking atmosphere love love place love west bread bottle wine drink coffee opposed nice dinner scenario wonderful rightful intellectual place city go,4
sZMliOne4mADZ2-CqeanZg,went sunday brunch dear friend seen long called day reserve table back patio fyi accept reservations seatings got seated smile quickly realized eating patio day like would cause melt away asked server happened table free inside air conditioning ordered already started sipping delicious mimosa lucky us table free server nothing helpful friendly throughout transition inside eats ozo buco egg hole smoked salmon spicy hollandaise bread thick soft hollandise draped inside meticulously take dish also ordered side peameal complete tasting heaven brunch companion ordered brunch impressed eggs potatos perfect portions make successful meal go far say one best brunches city plus resist atmosphere modern yet family feel well done guys definitely back,4
VA95qAV2PRH9gtTi2Vfv4Q,cafe nervosa fast food version dining yorkville get wrong mean literally fast usher get faster celebrity ultra expect eat tables patio extremely close together may well communal dinner table kinda dig make note business spilling friend got lot public ammend needed pasta pizza decent perfect post lunch dinner looking something unpretentious yorkville wih price point go would go area probably many restaurants try,4
avpF0bQMLX3sfSxrLtcc5Q,went friday night around bevies putting dancing shoes great low fantastic patio fyi closes corner residential street small bring every single one friends part charm three us right would felt like taking place pour lot lot pints cosmo great priced time went perfect super packed pay forward pm folks volume music think said absolutely perfect well done beacs music great remember last time heard tribe called quest benita applebaum bar sure pretentious people find hard avoid post old crowd also hard find fun vibe swarms barely legals fun laid back atmosphere represents dont expect vibe enjoy fun great bar,4
lNRBjtQqvOIGuFsxm_z9og,location number times make great breakfast dishes favourite french toast white chocolate amazing flavour one time order gave white chocolate watery sure chocolate returned little cup provided new one one word warning chocolate thick however visit see place gets busy weekends ive pretty lucky since small parties seated quickly minutes waiting second last time fergie songs repeat playing throughout restaurant pretty funny must like songs saw people getting annoyed im sure anyone complained,4
iZleRh4SOtf4GquA5L8WXw,waiting minutes seated told kitchen shut wo allow customers seated forced leave find somewhere else eat recommend place,1
BHMY0sZXJ-6bjTT0V1ubEw,chipotle lives reputation fantastic fresh food really sets location apart great staff great music thanks bunch,5
Qa28KVKttuch8opQfVRUAQ,went way find place since close hospital find closed got monday yelp says closes,1
prh-RlduJU3z3ynA5lU3Wg,great service great food many interesting menu items try need go back often take get served worth wait staff attentive ate beet salad drank hibiscus seasonal lemonade recommended,5
-PUPEpMsjBjk_rX5lFaWng,went hear jazz played live thanks ended great meal wonderful service although busy found us seats right next band super smooth good selection drinks shared number menu items enjoyed everything kale salad surprising find especially someone normally eat kale back,5
zZa54XuYySbT1DI2WG4i3A,great happy hour prices draft beers bud light get crowded theatre nights food decent necessarily high end fare better lunch time option sit bar,4
-FLnsWAa4AGEW4NgE8Fqew,wonderful little breakfast place clean modern comfortable greasy spoon huevos rancheros excellent plentiful served fresh avocado service bright cheerful kind atmosphere morning place locals tourists appeared equally represented definitely back,4
OQvChaBImI8X5B3aai8btg,stumbled upon unique little breakfast spot saturday morning business trip find although waffles featured unusual omelet egg dishes found service top notch friendly prompt get kind noisy busy tables pretty close together overall great experience definitely worth stop,4
p7l2gwNMiyyr7PjMCoqeeA,dropped sunday night burger beer bar opened days ago bugs work beer though good selection brews tap full ounce pint happy hour prices restaurant attractive physical space spacious large booths nice bar area eventually huge outside bar patio overlooking small lake excellent venue given next southpark mall parking lot would expect place busy summer burgers juicy tasty although food took quite bill correct figured opening week bugs menu also featured plenty salads sandwiches wings even nicely prepared street tacos back hopefully upgrading review stars,4
BJ3AyMhTaORAu_e_J2KNEQ,perfect blend river city view wonderful food courteous professional staff fortunate patio perfect summer evening plenty propane heaters view nice nice casual dress appropriate although formal dinner would work pricey fresh creative menu certainly worth cost park walk bridge downtown lovely,5
0G-WFdOu3_KW3mBZJQq5Cg,refreshingly cool breakfast lunch spot playhouse square many vegan options serve meat service typically slow food top notch fresh inventive open saturday mornings rare downtown omelets large walnut raisin toast wonderful sometimes stop toast,4
